"";"Nrpk";"Year";"Date";"Releve_area";"Polig_nr";"Manag_impact";"Nr_4digitcode";"Approach";"Uniq_no";"Uniq_Rprog";"Unipntno";"Eksp_spp";"Eksp_group";"Mont_pnt";"Eksp_str";"Address";"Rel_type";"Status";"Usage";"Ul_mown";"Ul_graz";"Ul_aftmh";"Ul_strgraz";"Exp_opin";"Statuslet";"Luordap";"Shr_score";"Litt_score";"Sur_score";"Mos_score";"Exp_score";"Swrd_score";"Pastr_scor";"Imp_score";"Str_score";"Spp_scortotal";"Spp_score50";"Totl_score";"Gr_qualit_exp";"Aegoppod";"Alopepra";"Anthrsyl";"Calamepi";"Cirsiarv";"Chaeraro";"Dactyglo";"Elytrrep";"Filipulm";"Heracsos";"Loliuper";"Lupinpol";"Ranunrep";"Solidcan";"Taraxoff";"Trifohyb";"Trifomed";"Agrimonia.eupatoria";"Alchemilla.vulgaris";"Briza.media";"Campanula.spp.";"Carex.panicea";"Carlina.vulgaris";"Centaurea.spp.";"Cirsium.heterophyllum";"Cirsium.oleraceum";"Dactylorhiza.spp.";"Dianthus.deltoides";"Fragaria.spp.";"Galium.boreale";"Galium.spp.";"Galium.verum";"Geranium.spp.";"Geum.spp.";"Hypericum.spp.";"Inula.salicina";"Knautia.arvensis";"Lathyrus.spp...Lotus.spp.";"Leontodon.hispidus.danubialis";"Leucanthemum.vulgare";"Listera.ovata";"Lychnis.flos.cuculi";"Lythrum.salicaria";"Medicago.lupulina";"Melampyrum.spp.";"Pilosella..Hieracium.species";"Pimpinella.saxifraga";"Plantago.media";"Platanthera.spp.";"Polygala.spp.";"Potentilla.argentea";"Potentilla.erecta";"Primula.veris";"Rhinanthus.spp.";"Scirpus.sylvaticus";"Sedum.acre";"Solidago.virgaurea";"Succisa.pratensis";"Thalictrum.spp.";"Thymus.spp.";"Tragopogon.pratensis";"Trifolium.dzelteniem.z.";"Trifolium.montanum";"Trollius.europaeus";"Valeriana.officinalis";"Veronica.longifolia";"Viscaria.vulgaris";"spp_richness_subplot";"avg_spp_richness_10subplots"
"862";4602;2024;20240605;"12.6";"6974_k1";"no";6974;"kontr";"24_6974_k1_b";"24_6974_k1";"24_6974_k1_b_10";"M_Raemakers";"interni";10;"M_Udre";"Priezukalns_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"s";"LU";0;0;-5;0;-10;"0";"na";0;-15;"26";"26";"11";"very_bad";2;0;2;1;1;0;3;0;0;0;0;0;2;0;2;1;1;0;2;0;1;0;"0";2;0;0;0;0;0;0;2;0;0;0;2;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8;5,2
"863";4603;2024;20240605;"12.6";"6974_k1";"no";6974;"kontr";"24_6974_k1_b";"24_6974_k1";"24_6974_k1_b_2";"M_Raemakers";"interni";2;"M_Udre";"Priezukalns_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"s";"LU";0;0;-5;0;-10;"0";"na";0;-15;"26";"26";"11";"very_bad";2;0;2;1;1;0;3;0;0;0;0;0;2;0;2;1;1;0;2;0;1;0;"0";1;0;0;0;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5,2
"864";4604;2024;20240605;"12.6";"6974_k1";"no";6974;"kontr";"24_6974_k1_b";"24_6974_k1";"24_6974_k1_b_3";"M_Raemakers";"interni";3;"M_Udre";"Priezukalns_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"s";"LU";0;0;-5;0;-10;"0";"na";0;-15;"26";"26";"11";"very_bad";2;0;2;1;1;0;3;0;0;0;0;0;2;0;2;1;1;0;0;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5,2
"865";4605;2024;20240605;"12.6";"6974_k1";"no";6974;"kontr";"24_6974_k1_b";"24_6974_k1";"24_6974_k1_b_4";"M_Raemakers";"interni";4;"M_Udre";"Priezukalns_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"s";"LU";0;0;-5;0;-10;"0";"na";0;-15;"26";"26";"11";"very_bad";2;0;2;1;1;0;3;0;0;0;0;0;2;0;2;1;1;0;1;0;0;0;"0";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5,2
"866";4606;2024;20240605;"12.6";"6974_k1";"no";6974;"kontr";"24_6974_k1_b";"24_6974_k1";"24_6974_k1_b_5";"M_Raemakers";"interni";5;"M_Udre";"Priezukalns_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"s";"LU";0;0;-5;0;-10;"0";"na";0;-15;"26";"26";"11";"very_bad";2;0;2;1;1;0;3;0;0;0;0;0;2;0;2;1;1;0;1;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;1;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5,2
"867";4607;2024;20240605;"12.6";"6974_k1";"no";6974;"kontr";"24_6974_k1_b";"24_6974_k1";"24_6974_k1_b_6";"M_Raemakers";"interni";6;"M_Udre";"Priezukalns_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"s";"LU";0;0;-5;0;-10;"0";"na";0;-15;"26";"26";"11";"very_bad";2;0;2;1;1;0;3;0;0;0;0;0;2;0;2;1;1;0;2;0;2;0;"0";3;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5,2
"868";4608;2024;20240605;"12.6";"6974_k1";"no";6974;"kontr";"24_6974_k1_b";"24_6974_k1";"24_6974_k1_b_7";"M_Raemakers";"interni";7;"M_Udre";"Priezukalns_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"s";"LU";0;0;-5;0;-10;"0";"na";0;-15;"26";"26";"11";"very_bad";2;0;2;1;1;0;3;0;0;0;0;0;2;0;2;1;1;0;2;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;6;5,2
"869";4609;2024;20240605;"12.6";"6974_k1";"no";6974;"kontr";"24_6974_k1_b";"24_6974_k1";"24_6974_k1_b_8";"M_Raemakers";"interni";8;"M_Udre";"Priezukalns_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"s";"LU";0;0;-5;0;-10;"0";"na";0;-15;"26";"26";"11";"very_bad";2;0;2;1;1;0;3;0;0;0;0;0;2;0;2;1;1;0;2;0;0;0;"0";2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5,2
"870";4610;2024;20240605;"12.6";"6974_k1";"no";6974;"kontr";"24_6974_k1_b";"24_6974_k1";"24_6974_k1_b_9";"M_Raemakers";"interni";9;"M_Udre";"Priezukalns_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"s";"LU";0;0;-5;0;-10;"0";"na";0;-15;"26";"26";"11";"very_bad";2;0;2;1;1;0;3;0;0;0;0;0;2;0;2;1;1;0;0;0;1;0;"0";0;0;0;0;0;0;0;2;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5,2
"871";251;2023;20230724;"12.6";"6425_5";"no";6425;"rez";"23_6425_5_b";"23_6425_5";"23_6425_5_b_1";"J_Saulitis";"Saulitis";1;"J_Saulitis";"Egles_ZS";"basic_ZP";"Participant";"meadow";"na";"na";"yes";"no";"na";"s";"DAP";10;5;0;0;0;"-5";"na";-5;5;"6";"6";"11";"very_bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,2
"872";252;2023;20230724;"12.6";"6425_5";"no";6425;"rez";"23_6425_5_b";"23_6425_5";"23_6425_5_b_10";"J_Saulitis";"Saulitis";10;"J_Saulitis";"Egles_ZS";"basic_ZP";"Participant";"meadow";"na";"na";"yes";"no";"na";"s";"DAP";10;5;0;0;0;"-5";"na";-5;5;"6";"6";"11";"very_bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2
"873";253;2023;20230724;"12.6";"6425_5";"no";6425;"rez";"23_6425_5_b";"23_6425_5";"23_6425_5_b_2";"J_Saulitis";"Saulitis";2;"J_Saulitis";"Egles_ZS";"basic_ZP";"Participant";"meadow";"na";"na";"yes";"no";"na";"s";"DAP";10;5;0;0;0;"-5";"na";-5;5;"6";"6";"11";"very_bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1,2
"874";254;2023;20230724;"12.6";"6425_5";"no";6425;"rez";"23_6425_5_b";"23_6425_5";"23_6425_5_b_3";"J_Saulitis";"Saulitis";3;"J_Saulitis";"Egles_ZS";"basic_ZP";"Participant";"meadow";"na";"na";"yes";"no";"na";"s";"DAP";10;5;0;0;0;"-5";"na";-5;5;"6";"6";"11";"very_bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1,2
"875";255;2023;20230724;"12.6";"6425_5";"no";6425;"rez";"23_6425_5_b";"23_6425_5";"23_6425_5_b_4";"J_Saulitis";"Saulitis";4;"J_Saulitis";"Egles_ZS";"basic_ZP";"Participant";"meadow";"na";"na";"yes";"no";"na";"s";"DAP";10;5;0;0;0;"-5";"na";-5;5;"6";"6";"11";"very_bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1,2
"876";256;2023;20230724;"12.6";"6425_5";"no";6425;"rez";"23_6425_5_b";"23_6425_5";"23_6425_5_b_5";"J_Saulitis";"Saulitis";5;"J_Saulitis";"Egles_ZS";"basic_ZP";"Participant";"meadow";"na";"na";"yes";"no";"na";"s";"DAP";10;5;0;0;0;"-5";"na";-5;5;"6";"6";"11";"very_bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1,2
"877";257;2023;20230724;"12.6";"6425_5";"no";6425;"rez";"23_6425_5_b";"23_6425_5";"23_6425_5_b_6";"J_Saulitis";"Saulitis";6;"J_Saulitis";"Egles_ZS";"basic_ZP";"Participant";"meadow";"na";"na";"yes";"no";"na";"s";"DAP";10;5;0;0;0;"-5";"na";-5;5;"6";"6";"11";"very_bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,2
"878";258;2023;20230724;"12.6";"6425_5";"no";6425;"rez";"23_6425_5_b";"23_6425_5";"23_6425_5_b_7";"J_Saulitis";"Saulitis";7;"J_Saulitis";"Egles_ZS";"basic_ZP";"Participant";"meadow";"na";"na";"yes";"no";"na";"s";"DAP";10;5;0;0;0;"-5";"na";-5;5;"6";"6";"11";"very_bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,2
"879";259;2023;20230724;"12.6";"6425_5";"no";6425;"rez";"23_6425_5_b";"23_6425_5";"23_6425_5_b_8";"J_Saulitis";"Saulitis";8;"J_Saulitis";"Egles_ZS";"basic_ZP";"Participant";"meadow";"na";"na";"yes";"no";"na";"s";"DAP";10;5;0;0;0;"-5";"na";-5;5;"6";"6";"11";"very_bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2
"880";260;2023;20230724;"12.6";"6425_5";"no";6425;"rez";"23_6425_5_b";"23_6425_5";"23_6425_5_b_9";"J_Saulitis";"Saulitis";9;"J_Saulitis";"Egles_ZS";"basic_ZP";"Participant";"meadow";"na";"na";"yes";"no";"na";"s";"DAP";10;5;0;0;0;"-5";"na";-5;5;"6";"6";"11";"very_bad";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2
"881";1871;2023;20230629;"12.6";"6922_k";"no";6922;"kontr";"23_6922_k_b";"23_6922_k";"23_6922_k_b_1";"S_Rusina";"Rusina";1;"S_Rusina";"Lasma_Pundure_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;0;-5;0;-10;"-5";"0";0;-15;"26";"26";"11";"very_bad";4;3;2;2;1;0;2;1;1;0;0;0;2;0;1;0;0;0;0;1;0;0;"0";0;0;0;0;0;0;0;1;0;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4,8
"882";1872;2023;20230629;"12.6";"6922_k";"no";6922;"kontr";"23_6922_k_b";"23_6922_k";"23_6922_k_b_10";"S_Rusina";"Rusina";10;"S_Rusina";"Lasma_Pundure_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;0;-5;0;-10;"-5";"0";0;-15;"26";"26";"11";"very_bad";4;3;2;2;1;0;2;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4,8
"883";1873;2023;20230629;"12.6";"6922_k";"no";6922;"kontr";"23_6922_k_b";"23_6922_k";"23_6922_k_b_2";"S_Rusina";"Rusina";2;"S_Rusina";"Lasma_Pundure_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;0;-5;0;-10;"-5";"0";0;-15;"26";"26";"11";"very_bad";4;3;2;2;1;0;2;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";2;0;0;1;0;0;0;1;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4,8
"884";1874;2023;20230629;"12.6";"6922_k";"no";6922;"kontr";"23_6922_k_b";"23_6922_k";"23_6922_k_b_3";"S_Rusina";"Rusina";3;"S_Rusina";"Lasma_Pundure_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;0;-5;0;-10;"-5";"0";0;-15;"26";"26";"11";"very_bad";4;3;2;2;1;0;2;1;1;0;0;0;2;0;1;0;0;0;1;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;4,8
"885";1875;2023;20230629;"12.6";"6922_k";"no";6922;"kontr";"23_6922_k_b";"23_6922_k";"23_6922_k_b_4";"S_Rusina";"Rusina";4;"S_Rusina";"Lasma_Pundure_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;0;-5;0;-10;"-5";"0";0;-15;"26";"26";"11";"very_bad";4;3;2;2;1;0;2;1;1;0;0;0;2;0;1;0;0;0;2;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;2;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4,8
"886";1876;2023;20230629;"12.6";"6922_k";"no";6922;"kontr";"23_6922_k_b";"23_6922_k";"23_6922_k_b_5";"S_Rusina";"Rusina";5;"S_Rusina";"Lasma_Pundure_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;0;-5;0;-10;"-5";"0";0;-15;"26";"26";"11";"very_bad";4;3;2;2;1;0;2;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";0;0;2;1;0;0;0;2;0;0;2;0;0;0;2;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4,8
"887";1877;2023;20230629;"12.6";"6922_k";"no";6922;"kontr";"23_6922_k_b";"23_6922_k";"23_6922_k_b_6";"S_Rusina";"Rusina";6;"S_Rusina";"Lasma_Pundure_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;0;-5;0;-10;"-5";"0";0;-15;"26";"26";"11";"very_bad";4;3;2;2;1;0;2;1;1;0;0;0;2;0;1;0;0;0;0;0;1;0;"0";1;0;0;0;0;0;0;2;0;0;0;2;0;0;1;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4,8
"888";1878;2023;20230629;"12.6";"6922_k";"no";6922;"kontr";"23_6922_k_b";"23_6922_k";"23_6922_k_b_7";"S_Rusina";"Rusina";7;"S_Rusina";"Lasma_Pundure_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;0;-5;0;-10;"-5";"0";0;-15;"26";"26";"11";"very_bad";4;3;2;2;1;0;2;1;1;0;0;0;2;0;1;0;0;0;0;0;1;0;"0";0;0;0;0;0;0;0;2;0;0;0;1;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4,8
"889";1879;2023;20230629;"12.6";"6922_k";"no";6922;"kontr";"23_6922_k_b";"23_6922_k";"23_6922_k_b_8";"S_Rusina";"Rusina";8;"S_Rusina";"Lasma_Pundure_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;0;-5;0;-10;"-5";"0";0;-15;"26";"26";"11";"very_bad";4;3;2;2;1;0;2;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;4,8
"890";1880;2023;20230629;"12.6";"6922_k";"no";6922;"kontr";"23_6922_k_b";"23_6922_k";"23_6922_k_b_9";"S_Rusina";"Rusina";9;"S_Rusina";"Lasma_Pundure_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;0;-5;0;-10;"-5";"0";0;-15;"26";"26";"11";"very_bad";4;3;2;2;1;0;2;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4,8
"891";4131;2024;20240607;"12.6";"6907_k";"no";6907;"kontr";"24_6907_k_b";"24_6907_k";"24_6907_k_b_1";"Bernert_Justen_Raemak";"interni";1;"M_Udre";"SENKOKS_SIA_kontr";"basic_ZP";"Control";"pasture";"no";"yes";"no";"na";"exp_average";"k";"LU";-5;-5;-15;0;0;"-5";"5";0;-20;"31.5";"31.5";"11.5";"very_bad";1;1;2;2;2;0;2;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;4;5,6
"892";4132;2024;20240607;"12.6";"6907_k";"no";6907;"kontr";"24_6907_k_b";"24_6907_k";"24_6907_k_b_10";"Bernert_Justen_Raemak";"interni";10;"M_Udre";"SENKOKS_SIA_kontr";"basic_ZP";"Control";"pasture";"no";"yes";"no";"na";"exp_average";"k";"LU";-5;-5;-15;0;0;"-5";"5";0;-20;"31.5";"31.5";"11.5";"very_bad";1;1;2;2;2;0;2;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5,6
"893";4133;2024;20240607;"12.6";"6907_k";"no";6907;"kontr";"24_6907_k_b";"24_6907_k";"24_6907_k_b_2";"Bernert_Justen_Raemak";"interni";2;"M_Udre";"SENKOKS_SIA_kontr";"basic_ZP";"Control";"pasture";"no";"yes";"no";"na";"exp_average";"k";"LU";-5;-5;-15;0;0;"-5";"5";0;-20;"31.5";"31.5";"11.5";"very_bad";1;1;2;2;2;0;2;0;2;0;0;0;2;0;1;0;0;0;0;0;0;2;"0";0;0;0;0;0;0;1;0;0;3;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;5,6
"894";4134;2024;20240607;"12.6";"6907_k";"no";6907;"kontr";"24_6907_k_b";"24_6907_k";"24_6907_k_b_3";"Bernert_Justen_Raemak";"interni";3;"M_Udre";"SENKOKS_SIA_kontr";"basic_ZP";"Control";"pasture";"no";"yes";"no";"na";"exp_average";"k";"LU";-5;-5;-15;0;0;"-5";"5";0;-20;"31.5";"31.5";"11.5";"very_bad";1;1;2;2;2;0;2;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5,6
"895";4135;2024;20240607;"12.6";"6907_k";"no";6907;"kontr";"24_6907_k_b";"24_6907_k";"24_6907_k_b_4";"Bernert_Justen_Raemak";"interni";4;"M_Udre";"SENKOKS_SIA_kontr";"basic_ZP";"Control";"pasture";"no";"yes";"no";"na";"exp_average";"k";"LU";-5;-5;-15;0;0;"-5";"5";0;-20;"31.5";"31.5";"11.5";"very_bad";1;1;2;2;2;0;2;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;5,6
"896";4136;2024;20240607;"12.6";"6907_k";"no";6907;"kontr";"24_6907_k_b";"24_6907_k";"24_6907_k_b_5";"Bernert_Justen_Raemak";"interni";5;"M_Udre";"SENKOKS_SIA_kontr";"basic_ZP";"Control";"pasture";"no";"yes";"no";"na";"exp_average";"k";"LU";-5;-5;-15;0;0;"-5";"5";0;-20;"31.5";"31.5";"11.5";"very_bad";1;1;2;2;2;0;2;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;5,6
"897";4137;2024;20240607;"12.6";"6907_k";"no";6907;"kontr";"24_6907_k_b";"24_6907_k";"24_6907_k_b_6";"Bernert_Justen_Raemak";"interni";6;"M_Udre";"SENKOKS_SIA_kontr";"basic_ZP";"Control";"pasture";"no";"yes";"no";"na";"exp_average";"k";"LU";-5;-5;-15;0;0;"-5";"5";0;-20;"31.5";"31.5";"11.5";"very_bad";1;1;2;2;2;0;2;0;2;0;0;0;2;0;1;0;0;0;2;0;0;1;"0";0;0;0;1;0;0;1;1;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;10;5,6
"898";4138;2024;20240607;"12.6";"6907_k";"no";6907;"kontr";"24_6907_k_b";"24_6907_k";"24_6907_k_b_7";"Bernert_Justen_Raemak";"interni";7;"M_Udre";"SENKOKS_SIA_kontr";"basic_ZP";"Control";"pasture";"no";"yes";"no";"na";"exp_average";"k";"LU";-5;-5;-15;0;0;"-5";"5";0;-20;"31.5";"31.5";"11.5";"very_bad";1;1;2;2;2;0;2;0;2;0;0;0;2;0;1;0;0;0;1;0;0;0;"0";1;0;0;0;0;0;2;0;0;2;2;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;5,6
"899";4139;2024;20240607;"12.6";"6907_k";"no";6907;"kontr";"24_6907_k_b";"24_6907_k";"24_6907_k_b_8";"Bernert_Justen_Raemak";"interni";8;"M_Udre";"SENKOKS_SIA_kontr";"basic_ZP";"Control";"pasture";"no";"yes";"no";"na";"exp_average";"k";"LU";-5;-5;-15;0;0;"-5";"5";0;-20;"31.5";"31.5";"11.5";"very_bad";1;1;2;2;2;0;2;0;2;0;0;0;2;0;1;0;0;0;2;0;0;0;"0";0;0;0;0;0;0;0;2;0;1;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5,6
"900";4140;2024;20240607;"12.6";"6907_k";"no";6907;"kontr";"24_6907_k_b";"24_6907_k";"24_6907_k_b_9";"Bernert_Justen_Raemak";"interni";9;"M_Udre";"SENKOKS_SIA_kontr";"basic_ZP";"Control";"pasture";"no";"yes";"no";"na";"exp_average";"k";"LU";-5;-5;-15;0;0;"-5";"5";0;-20;"31.5";"31.5";"11.5";"very_bad";1;1;2;2;2;0;2;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;"0";1;0;0;0;0;0;1;2;0;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5,6
